Area del Conocimiento,Distancia
Medicina,0.11
Medicina,0.03
Medicina,0.09
Medicina,0.1
Medicina,0.09
Medicina,0.09999999999999999
Medicina,0.08
Medicina,0.09
Medicina,0.08
Medicina,0.05
Medicina,0.06
Medicina,0.03
Medicina,0.0
Medicina,0.04
Medicina,0.04
Medicina,0.04
Medicina,0.06999999999999999
Medicina,0.03
Medicina,0.06
Medicina,0.04
Medicina,0.03
Medicina,0.03
Medicina,0.02
Medicina,0.03
Medicina,0.05
Medicina,0.18
Medicina,0.14
Medicina,0.15000000000000002
Medicina,0.16999999999999998
Medicina,0.15000000000000002
Medicina,0.1
Medicina,0.15
Medicina,0.11000000000000001
Medicina,0.04
Medicina,0.06999999999999999
Medicina,0.06999999999999999
Medicina,0.0
Medicina,0.06
Medicina,0.04
Medicina,0.08
Medicina,0.1
Medicina,0.06
Medicina,0.08
Medicina,0.04
Medicina,0.06999999999999999
Medicina,0.07
Medicina,0.06
Medicina,0.05
Medicina,0.060000000000000005
Medicina,0.14
Medicina,0.14
Medicina,0.17
Medicina,0.15
Medicina,0.08
Medicina,0.11
Medicina,0.16999999999999998
Medicina,0.02
Medicina,0.05
Medicina,0.060000000000000005
Medicina,0.0
Medicina,0.03
Medicina,0.03
Medicina,0.03
Medicina,0.1
Medicina,0.04
Medicina,0.05
Medicina,0.03
Medicina,0.03
Medicina,0.02
Medicina,0.02
Medicina,0.02
Medicina,0.05
Medicina,0.13
Medicina,0.15
Medicina,0.1
Medicina,0.1
Medicina,0.1
Medicina,0.36
Medicina,0.04
Medicina,0.04
Medicina,0.07
Medicina,0.0
Medicina,0.03
Medicina,0.03
Medicina,0.02
Medicina,0.08
Medicina,0.02
Medicina,0.06
Medicina,0.02
Medicina,0.05
Medicina,0.03
Medicina,0.03
Medicina,0.04
Medicina,0.060000000000000005
Medicina,0.21000000000000002
Medicina,0.2
Medicina,0.12
Medicina,0.22
Medicina,0.16999999999999998
Medicina,0.04
Medicina,0.04
Medicina,0.04
Medicina,0.0
Medicina,0.08
Medicina,0.03
Medicina,0.04
Medicina,0.09
Medicina,0.06999999999999999
Medicina,0.06
Medicina,0.04
Medicina,0.060000000000000005
Medicina,0.02
Medicina,0.04
Medicina,0.02
Medicina,0.05
Medicina,0.28
Medicina,0.12000000000000001
Medicina,0.18000000000000002
Medicina,0.17
Medicina,0.06
Medicina,0.07
Medicina,0.02
Medicina,0.0
Medicina,0.08
Medicina,0.06
Medicina,0.06
Medicina,0.08
Medicina,0.04
Medicina,0.03
Medicina,0.04
Medicina,0.03
Medicina,0.03
Medicina,0.03
Medicina,0.04
Medicina,0.060000000000000005
Medicina,0.16999999999999998
Medicina,0.24
Medicina,0.14
Medicina,0.06
Medicina,0.09
Medicina,0.06999999999999999
Medicina,0.0
Medicina,0.08
Medicina,0.06
Medicina,0.07
Medicina,0.12
Medicina,0.06
Medicina,0.06
Medicina,0.08
Medicina,0.05
Medicina,0.06
Medicina,0.06
Medicina,0.04
Medicina,0.06
Medicina,0.13999999999999999
Medicina,0.08
Medicina,0.04
Medicina,0.08
Medicina,0.07
Medicina,0.0
Medicina,0.05
Medicina,0.06
Medicina,0.06
Medicina,0.11
Medicina,0.06
Medicina,0.06
Medicina,0.05
Medicina,0.02
Medicina,0.06
Medicina,0.08
Medicina,0.06
Medicina,0.06
Medicina,0.12000000000000001
Medicina,0.04
Medicina,0.02
Medicina,0.06
Medicina,0.0
Medicina,0.06
Medicina,0.06
Medicina,0.04
Medicina,0.1
Medicina,0.06
Medicina,0.06
Medicina,0.04
Medicina,0.05
Medicina,0.04
Medicina,0.04
Medicina,0.06
Medicina,0.06
Medicina,0.04
Medicina,0.06999999999999999
Medicina,0.05
Medicina,0.0
Medicina,0.04
Medicina,0.05
Medicina,0.05
Medicina,0.09000000000000001
Medicina,0.06999999999999999
Medicina,0.08
Medicina,0.05
Medicina,0.05
Medicina,0.04
Medicina,0.04
Medicina,0.03
Medicina,0.05
Medicina,0.28
Medicina,0.12000000000000001
Medicina,0.16
Medicina,0.27
Medicina,0.16
Medicina,0.22000000000000003
Medicina,0.14
Medicina,0.18
Medicina,0.16
Medicina,0.19
Medicina,0.14
Medicina,0.27
Medicina,0.26
Medicina,0.09
Medicina,0.13999999999999999
Medicina,0.16999999999999998
Medicina,0.07
Medicina,0.22
Medicina,0.18
Medicina,0.27
Medicina,0.24000000000000002
Medicina,0.2
Medicina,0.29000000000000004
Medicina,0.16999999999999998
Medicina,0.15
Medicina,0.38
Medicina,0.34
Medicina,0.07
Medicina,0.16
Medicina,0.14
Medicina,0.13
Medicina,0.09000000000000001
Medicina,0.12
Medicina,0.15000000000000002
Medicina,0.15000000000000002
Medicina,0.17
Medicina,0.1
Medicina,0.08
Medicina,0.14
Medicina,0.15000000000000002
Medicina,0.03
Medicina,0.1
Medicina,0.2
Medicina,0.16999999999999998
Medicina,0.17
Medicina,0.1
Medicina,0.1
Medicina,0.09
Medicina,0.18
Medicina,0.12
Medicina,0.07
Medicina,0.09
Medicina,0.05
Medicina,0.07
Medicina,0.16
Medicina,0.25
Medicina,0.15
Medicina,0.18
Medicina,0.15000000000000002
Medicina,0.21000000000000002
Medicina,0.21000000000000002
Medicina,0.2
Medicina,0.21000000000000002
Medicina,0.05
Medicina,0.15
Medicina,0.15000000000000002
Medicina,0.17
Medicina,0.14
Medicina,0.15000000000000002
Medicina,0.15000000000000002
Medicina,0.12
Medicina,0.18
Medicina,0.16
Medicina,0.06999999999999999
Medicina,0.15000000000000002
Medicina,0.22999999999999998
Medicina,0.24
Medicina,0.2
Medicina,0.26
Medicina,0.22
Medicina,0.2
Medicina,0.21
Medicina,0.1
Medicina,0.13
Medicina,0.27
Medicina,0.29000000000000004
Medicina,0.2
Medicina,0.16
Medicina,0.22
Medicina,0.2
Medicina,0.07
Medicina,0.16
Medicina,0.28
Medicina,0.21
Medicina,0.14
Medicina,0.22000000000000003
Medicina,0.22
Medicina,0.11
Medicina,0.11
Medicina,0.16999999999999998
Medicina,0.09
Medicina,0.21
Medicina,0.22
Medicina,0.1
Medicina,0.11
Medicina,0.22
Medicina,0.2
Medicina,0.24000000000000002
Medicina,0.08
Medicina,0.11
Medicina,0.16999999999999998
Medicina,0.15
Medicina,0.07
Medicina,0.09
Medicina,0.46
Medicina,0.06
Medicina,0.16
Medicina,0.08
Medicina,0.16
Medicina,0.06
Ciencias Sociales,0.15
Ciencias Sociales,0.06
Ciencias Sociales,0.15000000000000002
Ciencias Sociales,0.14
Ciencias Sociales,0.19
Ciencias Sociales,0.2
Ciencias Sociales,0.07
Ciencias Sociales,0.17
Ciencias Sociales,0.1
Ciencias Sociales,0.12
Ciencias Sociales,0.16999999999999998
Ciencias Sociales,0.18
Ciencias Sociales,0.3
Ciencias Sociales,0.2
Ciencias Sociales,0.14
Ciencias Sociales,0.05
Ciencias Sociales,0.04
Ciencias Sociales,0.03
Ciencias Sociales,0.02
Ciencias Sociales,0.02
Ciencias Sociales,0.03
Ciencias Sociales,0.02
Ciencias Sociales,0.06
Ciencias Sociales,0.04
Ciencias Sociales,0.04
Ciencias Sociales,0.04
Ciencias Sociales,0.05
Ciencias Sociales,0.03
Ciencias Sociales,0.05
Ciencias Sociales,0.0
Ciencias Sociales,0.04
Ciencias Sociales,0.04
Ciencias Sociales,0.06
Ciencias Sociales,0.02
Ciencias Sociales,0.06
Ciencias Sociales,0.06
Ciencias Sociales,0.04
Ciencias Sociales,0.04
Ciencias Sociales,0.04
Ciencias Sociales,0.08
Ciencias Sociales,0.08
Ciencias Sociales,0.04
Ciencias Sociales,0.02
Ciencias Sociales,0.03
Ciencias Sociales,0.05
Ciencias Sociales,0.02
Ciencias Sociales,0.04
Ciencias Sociales,0.18
Ciencias Sociales,0.13
Ciencias Sociales,0.16999999999999998
Ciencias Sociales,0.11000000000000001
Ciencias Sociales,0.06999999999999999
Ciencias Sociales,0.07
Ciencias Sociales,0.14
Ciencias Sociales,0.1
Ciencias Sociales,0.06
Ciencias Sociales,0.13
Ciencias Sociales,0.1
Ciencias Sociales,0.09000000000000001
Ciencias Sociales,0.15
Ciencias Sociales,0.12
Ciencias Sociales,0.07
Ciencias Sociales,0.05
Ciencias Sociales,0.06
Ciencias Sociales,0.04
Ciencias Sociales,0.04
Ciencias Sociales,0.04
Ciencias Sociales,0.04
Ciencias Sociales,0.04
Ciencias Sociales,0.08
Ciencias Sociales,0.08
Ciencias Sociales,0.05
Ciencias Sociales,0.05
Ciencias Sociales,0.05
Ciencias Sociales,0.08
Ciencias Sociales,0.04
Ciencias Sociales,0.0
Ciencias Sociales,0.04
Ciencias Sociales,0.09
Ciencias Sociales,0.04
Ciencias Sociales,0.05
Ciencias Sociales,0.1
Ciencias Sociales,0.06
Ciencias Sociales,0.06
Ciencias Sociales,0.06
Ciencias Sociales,0.06
Ciencias Sociales,0.11
Ciencias Sociales,0.08
Ciencias Sociales,0.05
Ciencias Sociales,0.05
Ciencias Sociales,0.11
Ciencias Sociales,0.09000000000000001
Ciencias Sociales,0.05
Ciencias Sociales,0.06
Ciencias Sociales,0.09000000000000001
Ciencias Sociales,0.12
Ciencias Sociales,0.16999999999999998
Ciencias Sociales,0.12
Ciencias Sociales,0.11
Ciencias Sociales,0.1
Ciencias Sociales,0.11
Ciencias Sociales,0.04
Ciencias Sociales,0.11
Ciencias Sociales,0.18
Ciencias Sociales,0.09
Ciencias Sociales,0.11
Ciencias Sociales,0.17
Ciencias Sociales,0.12
Ciencias Sociales,0.08
Ciencias Sociales,0.05
Ciencias Sociales,0.05
Ciencias Sociales,0.04
Ciencias Sociales,0.06
Ciencias Sociales,0.06
Ciencias Sociales,0.05
Ciencias Sociales,0.08
Ciencias Sociales,0.04
Ciencias Sociales,0.07
Ciencias Sociales,0.04
Ciencias Sociales,0.04
Ciencias Sociales,0.07
Ciencias Sociales,0.05
Ciencias Sociales,0.02
Ciencias Sociales,0.060000000000000005
Ciencias Sociales,0.05
Ciencias Sociales,0.02
Ciencias Sociales,0.03
Ciencias Sociales,0.04
Ciencias Sociales,0.08
Ciencias Sociales,0.06
Ciencias Sociales,0.04
Ciencias Sociales,0.06
Ciencias Sociales,0.11
Ciencias Sociales,0.05
Ciencias Sociales,0.03
Ciencias Sociales,0.06
Ciencias Sociales,0.09
Ciencias Sociales,0.08
Ciencias Sociales,0.05
Ciencias Sociales,0.04
Ciencias Sociales,0.09
Ciencias Sociales,0.09
Ciencias Sociales,0.1
Ciencias Sociales,0.12000000000000001
Ciencias Sociales,0.11
Ciencias Sociales,0.08
Ciencias Sociales,0.08
Ciencias Sociales,0.16999999999999998
Ciencias Sociales,0.11
Ciencias Sociales,0.13
Ciencias Sociales,0.16
Ciencias Sociales,0.15000000000000002
Ciencias Sociales,0.09
Ciencias Sociales,0.04
Ciencias Sociales,0.02
Ciencias Sociales,0.04
Ciencias Sociales,0.03
Ciencias Sociales,0.06
Ciencias Sociales,0.02
Ciencias Sociales,0.04
Ciencias Sociales,0.04
Ciencias Sociales,0.04
Ciencias Sociales,0.04
Ciencias Sociales,0.03
Ciencias Sociales,0.04
Ciencias Sociales,0.02
Ciencias Sociales,0.04
Ciencias Sociales,0.0
Ciencias Sociales,0.03
Ciencias Sociales,0.05
Ciencias Sociales,0.06
Ciencias Sociales,0.05
Ciencias Sociales,0.06
Ciencias Sociales,0.07
Ciencias Sociales,0.06
Ciencias Sociales,0.06
Ciencias Sociales,0.06
Ciencias Sociales,0.06999999999999999
Ciencias Sociales,0.05
Ciencias Sociales,0.05
Ciencias Sociales,0.04
Ciencias Sociales,0.06
Ciencias Sociales,0.04
Ciencias Sociales,0.05
Ciencias Sociales,0.06
Ciencias Sociales,0.13
Ciencias Sociales,0.1
Ciencias Sociales,0.07
Ciencias Sociales,0.12
Ciencias Sociales,0.11
Ciencias Sociales,0.08
Ciencias Sociales,0.11
Ciencias Sociales,0.21
Ciencias Sociales,0.07
Ciencias Sociales,0.08
Ciencias Sociales,0.15
Ciencias Sociales,0.08
Ciencias Sociales,0.04
Ciencias Sociales,0.03
Ciencias Sociales,0.04
Ciencias Sociales,0.02
Ciencias Sociales,0.04
Ciencias Sociales,0.04
Ciencias Sociales,0.04
Ciencias Sociales,0.03
Ciencias Sociales,0.06
Ciencias Sociales,0.06
Ciencias Sociales,0.05
Ciencias Sociales,0.04
Ciencias Sociales,0.03
Ciencias Sociales,0.03
Ciencias Sociales,0.0
Ciencias Sociales,0.04
Ciencias Sociales,0.08
Ciencias Sociales,0.02
Ciencias Sociales,0.06
Ciencias Sociales,0.04
Ciencias Sociales,0.07
Ciencias Sociales,0.06
Ciencias Sociales,0.04
Ciencias Sociales,0.06
Ciencias Sociales,0.15000000000000002
Ciencias Sociales,0.06
Ciencias Sociales,0.07
Ciencias Sociales,0.03
Ciencias Sociales,0.08
Ciencias Sociales,0.04
Ciencias Sociales,0.04
Ciencias Sociales,0.06
Ciencias Sociales,0.07
Ciencias Sociales,0.23
Ciencias Sociales,0.02
Ciencias Sociales,0.2
Ciencias Sociales,0.13
Ciencias Sociales,0.15
Ciencias Sociales,0.06
Ciencias Sociales,0.23
Ciencias Sociales,0.16999999999999998
Ciencias Sociales,0.13
Ciencias Sociales,0.21000000000000002
Ciencias Sociales,0.05
Ciencias Sociales,0.04
Ciencias Sociales,0.05
Ciencias Sociales,0.03
Ciencias Sociales,0.05
Ciencias Sociales,0.04
Ciencias Sociales,0.04
Ciencias Sociales,0.05
Ciencias Sociales,0.05
Ciencias Sociales,0.06
Ciencias Sociales,0.06
Ciencias Sociales,0.05
Ciencias Sociales,0.04
Ciencias Sociales,0.04
Ciencias Sociales,0.02
Ciencias Sociales,0.04
Ciencias Sociales,0.06
Ciencias Sociales,0.03
Ciencias Sociales,0.03
Ciencias Sociales,0.05
Ciencias Sociales,0.06
Ciencias Sociales,0.05
Ciencias Sociales,0.02
Ciencias Sociales,0.04
Ciencias Sociales,0.05
Ciencias Sociales,0.07
Ciencias Sociales,0.04
Ciencias Sociales,0.03
Ciencias Sociales,0.04
Ciencias Sociales,0.08
Ciencias Sociales,0.04
Ciencias Sociales,0.06
Ciencias Sociales,0.23
Ciencias Sociales,0.06
Ciencias Sociales,0.29
Ciencias Sociales,0.14
Ciencias Sociales,0.12
Ciencias Sociales,0.09000000000000001
Ciencias Sociales,0.24000000000000002
Ciencias Sociales,0.17
Ciencias Sociales,0.18000000000000002
Ciencias Sociales,0.30000000000000004
Ciencias Sociales,0.06
Ciencias Sociales,0.03
Ciencias Sociales,0.06
Ciencias Sociales,0.05
Ciencias Sociales,0.06
Ciencias Sociales,0.03
Ciencias Sociales,0.04
Ciencias Sociales,0.06
Ciencias Sociales,0.06
Ciencias Sociales,0.06
Ciencias Sociales,0.07
Ciencias Sociales,0.06
Ciencias Sociales,0.05
Ciencias Sociales,0.04
Ciencias Sociales,0.0
Ciencias Sociales,0.07
Ciencias Sociales,0.08
Ciencias Sociales,0.03
Ciencias Sociales,0.04
Ciencias Sociales,0.05
Ciencias Sociales,0.08
Ciencias Sociales,0.08
Ciencias Sociales,0.07
Ciencias Sociales,0.06
Ciencias Sociales,0.05
Ciencias Sociales,0.11
Ciencias Sociales,0.04
Ciencias Sociales,0.07
Ciencias Sociales,0.07
Ciencias Sociales,0.09
Ciencias Sociales,0.05
Ciencias Sociales,0.06
Ciencias Sociales,0.24000000000000002
Ciencias Sociales,0.04
Ciencias Sociales,0.1
Ciencias Sociales,0.08
Ciencias Sociales,0.12
Ciencias Sociales,0.02
Ciencias Sociales,0.08
Ciencias Sociales,0.16999999999999998
Ciencias Sociales,0.02
Ciencias Sociales,0.04
Ciencias Sociales,0.05
Ciencias Sociales,0.04
Ciencias Sociales,0.02
Ciencias Sociales,0.03
Ciencias Sociales,0.02
Ciencias Sociales,0.04
Ciencias Sociales,0.05
Ciencias Sociales,0.05
Ciencias Sociales,0.04
Ciencias Sociales,0.02
Ciencias Sociales,0.02
Ciencias Sociales,0.04
Ciencias Sociales,0.02
Ciencias Sociales,0.0
Ciencias Sociales,0.06
Ciencias Sociales,0.06
Ciencias Sociales,0.03
Ciencias Sociales,0.09
Ciencias Sociales,0.08
Ciencias Sociales,0.08
Ciencias Sociales,0.06
Ciencias Sociales,0.07
Ciencias Sociales,0.06
Ciencias Sociales,0.11
Ciencias Sociales,0.18
Ciencias Sociales,0.07
Ciencias Sociales,0.04
Ciencias Sociales,0.07
Ciencias Sociales,0.06
Ciencias Sociales,0.09
Ciencias Sociales,0.09
Ciencias Sociales,0.02
Ciencias Sociales,0.16
Ciencias Sociales,0.11
Ciencias Sociales,0.08
Ciencias Sociales,0.15000000000000002
Ciencias Sociales,0.16999999999999998
Ciencias Sociales,0.17
Ciencias Sociales,0.26
Ciencias Sociales,0.04
Ciencias Sociales,0.05
Ciencias Sociales,0.03
Ciencias Sociales,0.04
Ciencias Sociales,0.04
Ciencias Sociales,0.04
Ciencias Sociales,0.04
Ciencias Sociales,0.05
Ciencias Sociales,0.05
Ciencias Sociales,0.06
Ciencias Sociales,0.04
Ciencias Sociales,0.04
Ciencias Sociales,0.04
Ciencias Sociales,0.04
Ciencias Sociales,0.0
Ciencias Sociales,0.06
Ciencias Sociales,0.07
Ciencias Sociales,0.02
Ciencias Sociales,0.04
Ciencias Sociales,0.04
Ciencias Sociales,0.1
Ciencias Sociales,0.1
Ciencias Sociales,0.06
Ciencias Sociales,0.04
Ciencias Sociales,0.08
Ciencias Sociales,0.11
Ciencias Sociales,0.09000000000000001
Ciencias Sociales,0.08
Ciencias Sociales,0.1
Ciencias Sociales,0.05
Ciencias Sociales,0.04
Ciencias Sociales,0.07
Ciencias Sociales,0.15000000000000002
Ciencias Sociales,0.08
Ciencias Sociales,0.06
Ciencias Sociales,0.04
Ciencias Sociales,0.08
Ciencias Sociales,0.13
Ciencias Sociales,0.16999999999999998
Ciencias Sociales,0.05
Ciencias Sociales,0.06
Ciencias Sociales,0.05
Ciencias Sociales,0.04
Ciencias Sociales,0.04
Ciencias Sociales,0.04
Ciencias Sociales,0.04
Ciencias Sociales,0.06
Ciencias Sociales,0.06
Ciencias Sociales,0.04
Ciencias Sociales,0.04
Ciencias Sociales,0.04
Ciencias Sociales,0.04
Ciencias Sociales,0.04
Ciencias Sociales,0.0
Ciencias Sociales,0.06
Ciencias Sociales,0.04
Ciencias Sociales,0.02
Ciencias Sociales,0.02
Ciencias Sociales,0.04
Ciencias Sociales,0.05
Ciencias Sociales,0.08
Ciencias Sociales,0.04
Ciencias Sociales,0.04
Ciencias Sociales,0.07
Ciencias Sociales,0.09
Ciencias Sociales,0.08
Ciencias Sociales,0.04
Ciencias Sociales,0.05
Ciencias Sociales,0.04
Ciencias Sociales,0.07
Ciencias Sociales,0.06
Ciencias Sociales,0.04
Ciencias Sociales,0.1
Ciencias Sociales,0.16999999999999998
Ciencias Sociales,0.16
Ciencias Sociales,0.17
Ciencias Sociales,0.11
Ciencias Sociales,0.05
Ciencias Sociales,0.05
Ciencias Sociales,0.05
Ciencias Sociales,0.03
Ciencias Sociales,0.06999999999999999
Ciencias Sociales,0.04
Ciencias Sociales,0.04
Ciencias Sociales,0.06
Ciencias Sociales,0.06
Ciencias Sociales,0.05
Ciencias Sociales,0.04
Ciencias Sociales,0.05
Ciencias Sociales,0.04
Ciencias Sociales,0.05
Ciencias Sociales,0.0
Ciencias Sociales,0.04
Ciencias Sociales,0.06999999999999999
Ciencias Sociales,0.04
Ciencias Sociales,0.04
Ciencias Sociales,0.07
Ciencias Sociales,0.06999999999999999
Ciencias Sociales,0.08
Ciencias Sociales,0.08
Ciencias Sociales,0.09
Ciencias Sociales,0.08
Ciencias Sociales,0.12
Ciencias Sociales,0.09999999999999999
Ciencias Sociales,0.08
Ciencias Sociales,0.060000000000000005
Ciencias Sociales,0.06
Ciencias Sociales,0.02
Ciencias Sociales,0.07
Ciencias Sociales,0.16999999999999998
Ciencias Sociales,0.08
Ciencias Sociales,0.09000000000000001
Ciencias Sociales,0.18
Ciencias Sociales,0.1
Ciencias Sociales,0.02
Ciencias Sociales,0.04
Ciencias Sociales,0.05
Ciencias Sociales,0.01
Ciencias Sociales,0.02
Ciencias Sociales,0.04
Ciencias Sociales,0.04
Ciencias Sociales,0.02
Ciencias Sociales,0.03
Ciencias Sociales,0.02
Ciencias Sociales,0.04
Ciencias Sociales,0.02
Ciencias Sociales,0.02
Ciencias Sociales,0.02
Ciencias Sociales,0.02
Ciencias Sociales,0.02
Ciencias Sociales,0.04
Ciencias Sociales,0.02
Ciencias Sociales,0.06
Ciencias Sociales,0.04
Ciencias Sociales,0.07
Ciencias Sociales,0.04
Ciencias Sociales,0.02
Ciencias Sociales,0.05
Ciencias Sociales,0.12
Ciencias Sociales,0.06
Ciencias Sociales,0.08
Ciencias Sociales,0.04
Ciencias Sociales,0.06
Ciencias Sociales,0.06
Ciencias Sociales,0.04
Ciencias Sociales,0.04
Ciencias Sociales,0.08
Ciencias Sociales,0.2
Ciencias Sociales,0.14
Ciencias Sociales,0.19
Ciencias Sociales,0.05
Ciencias Sociales,0.07
Ciencias Sociales,0.08
Ciencias Sociales,0.06
Ciencias Sociales,0.08
Ciencias Sociales,0.06
Ciencias Sociales,0.08
Ciencias Sociales,0.09
Ciencias Sociales,0.05
Ciencias Sociales,0.08
Ciencias Sociales,0.08
Ciencias Sociales,0.09
Ciencias Sociales,0.08
Ciencias Sociales,0.04
Ciencias Sociales,0.02
Ciencias Sociales,0.06
Ciencias Sociales,0.09
Ciencias Sociales,0.04
Ciencias Sociales,0.04
Ciencias Sociales,0.06
Ciencias Sociales,0.06
Ciencias Sociales,0.06
Ciencias Sociales,0.04
Ciencias Sociales,0.06
Ciencias Sociales,0.05
Ciencias Sociales,0.09
Ciencias Sociales,0.04
Ciencias Sociales,0.04
Ciencias Sociales,0.08
Ciencias Sociales,0.09
Ciencias Sociales,0.06
Ciencias Sociales,0.04
Ciencias Sociales,1.0
Ciencias Sociales,0.2
Ciencias Sociales,0.14
Ciencias Sociales,0.04
Ciencias Sociales,0.04
Ciencias Sociales,0.04
Ciencias Sociales,0.02
Ciencias Sociales,0.06
Ciencias Sociales,0.03
Ciencias Sociales,0.04
Ciencias Sociales,0.06
Ciencias Sociales,0.08
Ciencias Sociales,0.04
Ciencias Sociales,0.04
Ciencias Sociales,0.02
Ciencias Sociales,0.04
Ciencias Sociales,0.06
Ciencias Sociales,0.02
Ciencias Sociales,0.04
Ciencias Sociales,0.04
Ciencias Sociales,0.03
Ciencias Sociales,0.04
Ciencias Sociales,0.06
Ciencias Sociales,0.04
Ciencias Sociales,0.05
Ciencias Sociales,0.05
Ciencias Sociales,0.05
Ciencias Sociales,0.05
Ciencias Sociales,0.09
Ciencias Sociales,0.06
Ciencias Sociales,0.06
Ciencias Sociales,0.04
Ciencias Sociales,0.04
Ciencias Sociales,0.04
Ciencias Sociales,0.04
Ciencias Sociales,0.2
Ciencias Sociales,0.15
Ciencias Sociales,0.04
Ciencias Sociales,0.04
Ciencias Sociales,0.04
Ciencias Sociales,0.04
Ciencias Sociales,0.06
Ciencias Sociales,0.04
Ciencias Sociales,0.04
Ciencias Sociales,0.05
Ciencias Sociales,0.06
Ciencias Sociales,0.06
Ciencias Sociales,0.06
Ciencias Sociales,0.04
Ciencias Sociales,0.03
Ciencias Sociales,0.04
Ciencias Sociales,0.01
Ciencias Sociales,0.04
Ciencias Sociales,0.08
Ciencias Sociales,0.03
Ciencias Sociales,0.04
Ciencias Sociales,0.04
Ciencias Sociales,0.09
Ciencias Sociales,0.08
Ciencias Sociales,0.06
Ciencias Sociales,0.07
Ciencias Sociales,0.11
Ciencias Sociales,0.13
Ciencias Sociales,0.06
Ciencias Sociales,0.05
Ciencias Sociales,0.07
Ciencias Sociales,0.06
Ciencias Sociales,0.03
Ciencias Sociales,0.06
Ciencias Sociales,0.14
Ciencias Sociales,0.04
Ciencias Sociales,0.05
Ciencias Sociales,0.04
Ciencias Sociales,0.04
Ciencias Sociales,0.04
Ciencias Sociales,0.04
Ciencias Sociales,0.04
Ciencias Sociales,0.04
Ciencias Sociales,0.06
Ciencias Sociales,0.06
Ciencias Sociales,0.03
Ciencias Sociales,0.06
Ciencias Sociales,0.04
Ciencias Sociales,0.04
Ciencias Sociales,0.0
Ciencias Sociales,0.05
Ciencias Sociales,0.06999999999999999
Ciencias Sociales,0.02
Ciencias Sociales,0.04
Ciencias Sociales,0.04
Ciencias Sociales,0.08
Ciencias Sociales,0.04
Ciencias Sociales,0.04
Ciencias Sociales,0.04
Ciencias Sociales,0.06999999999999999
Ciencias Sociales,0.08
Ciencias Sociales,0.05
Ciencias Sociales,0.05
Ciencias Sociales,0.08
Ciencias Sociales,0.09
Ciencias Sociales,0.04
Ciencias Sociales,0.04
Ciencias Sociales,0.19
Ciencias Sociales,0.27
Ciencias Sociales,0.27
Ciencias Sociales,0.22999999999999998
Ciencias Sociales,0.37
Ciencias Sociales,0.26
Ciencias Sociales,0.31000000000000005
Ciencias Sociales,0.56
Ciencias Sociales,0.15000000000000002
Ciencias Sociales,0.28
Ciencias Sociales,0.32
Ciencias Sociales,0.36
Ciencias Sociales,0.51
Ciencias Sociales,0.28
Ciencias Sociales,0.31000000000000005
Ciencias Sociales,0.2
Ciencias Sociales,0.04
Ciencias Sociales,0.04
Ciencias Sociales,0.05
Ciencias Sociales,0.05
Ciencias Sociales,0.06
Ciencias Sociales,0.04
Ciencias Sociales,0.04
Ciencias Sociales,0.04
Ciencias Sociales,0.03
Ciencias Sociales,0.06
Ciencias Sociales,0.05
Ciencias Sociales,0.04
Ciencias Sociales,0.03
Ciencias Sociales,0.05
Ciencias Sociales,0.05
Ciencias Sociales,0.07
Ciencias Sociales,0.05
Ciencias Sociales,0.43000000000000005
Ciencias Sociales,0.22
Ciencias Sociales,0.28
Ciencias Sociales,0.14
Ciencias Sociales,0.16
Ciencias Sociales,0.32
Ciencias Sociales,0.15000000000000002
Ciencias Sociales,0.26
Ciencias Sociales,0.18
Ciencias Sociales,0.2
Ciencias Sociales,0.29000000000000004
Ciencias Sociales,0.2
Ciencias Sociales,0.19
Ciencias Sociales,0.15
Ciencias Sociales,0.03
Ciencias Sociales,0.03
Ciencias Sociales,0.02
Ciencias Sociales,0.02
Ciencias Sociales,0.04
Ciencias Sociales,0.02
Ciencias Sociales,0.05
Ciencias Sociales,0.05
Ciencias Sociales,0.02
Ciencias Sociales,0.06
Ciencias Sociales,0.05
Ciencias Sociales,0.02
Ciencias Sociales,0.05
Ciencias Sociales,0.04
Ciencias Sociales,0.05
Ciencias Sociales,0.02
Ciencias Sociales,0.07
Ciencias Sociales,0.27
Ciencias Sociales,0.32
Ciencias Sociales,0.2
Ciencias Sociales,0.27
Ciencias Sociales,0.32999999999999996
Ciencias Sociales,0.15000000000000002
Ciencias Sociales,0.24
Ciencias Sociales,0.22000000000000003
Ciencias Sociales,0.23
Ciencias Sociales,0.31000000000000005
Ciencias Sociales,0.21000000000000002
Ciencias Sociales,0.18
Ciencias Sociales,0.18000000000000002
Ciencias Sociales,0.03
Ciencias Sociales,0.07
Ciencias Sociales,0.04
Ciencias Sociales,0.06999999999999999
Ciencias Sociales,0.06
Ciencias Sociales,0.06
Ciencias Sociales,0.03
Ciencias Sociales,0.06
Ciencias Sociales,0.02
Ciencias Sociales,0.08
Ciencias Sociales,0.08
Ciencias Sociales,0.06
Ciencias Sociales,0.05
Ciencias Sociales,0.04
Ciencias Sociales,0.04
Ciencias Sociales,0.08
Ciencias Sociales,0.08
Ciencias Sociales,0.26
Ciencias Sociales,0.16999999999999998
Ciencias Sociales,0.2
Ciencias Sociales,0.29
Ciencias Sociales,0.14
Ciencias Sociales,0.23
Ciencias Sociales,0.22000000000000003
Ciencias Sociales,0.19
Ciencias Sociales,0.31
Ciencias Sociales,0.21999999999999997
